Source,Target,Type,Id
2502839032,796180188946112512,Directed,13246
56437792,796180188946112512,Directed,13258
881925225788715009,796180188946112512,Directed,13275
233974916,796180188946112512,Directed,13299
486028165,796180188946112512,Directed,13303
252312242,796180188946112512,Directed,13317
4245451041,796180188946112512,Directed,13320
181634949,796180188946112512,Directed,13334
570480054,796180188946112512,Directed,13338
4727847681,796180188946112512,Directed,13343
459671477,796180188946112512,Directed,13360
113735804,796180188946112512,Directed,13364
779698202396205056,796180188946112512,Directed,13375
2247218669,796180188946112512,Directed,13378
712004725353226241,796180188946112512,Directed,13387
94169754,796180188946112512,Directed,13389
208069456,796180188946112512,Directed,13390
1897134230,796180188946112512,Directed,13436
805788147602911232,796180188946112512,Directed,13443
454370142,796180188946112512,Directed,13469
745692192,796180188946112512,Directed,13476
28128002,796180188946112512,Directed,13497
802478731105341440,796180188946112512,Directed,13499
2896589517,796180188946112512,Directed,13524
535999270,796180188946112512,Directed,13534
302959597,796180188946112512,Directed,13542
2828154145,796180188946112512,Directed,13546
918764831477518341,796180188946112512,Directed,13547
363811301,796180188946112512,Directed,13562
1475982288,796180188946112512,Directed,13564
27530426,796180188946112512,Directed,13584
408549512,796180188946112512,Directed,13590
484274140,796180188946112512,Directed,13595
342146200,796180188946112512,Directed,13617
765180444832915456,796180188946112512,Directed,13624
706274909446602752,796180188946112512,Directed,13642
2654480918,796180188946112512,Directed,13649
826564812884815872,796180188946112512,Directed,13662
338302982,796180188946112512,Directed,13664
81666159,796180188946112512,Directed,13676
868513362094764037,796180188946112512,Directed,13681
813388581683294208,796180188946112512,Directed,13684
783494686539452418,796180188946112512,Directed,13688
4234745199,796180188946112512,Directed,13696
81394185,796180188946112512,Directed,13713
716765702099759105,796180188946112512,Directed,13714
68195155,796180188946112512,Directed,13721
50396480,796180188946112512,Directed,13722
571768072,796180188946112512,Directed,13723
2912629017,796180188946112512,Directed,13724
2462435616,796180188946112512,Directed,13725
2895761104,796180188946112512,Directed,13735
908130514095280128,796180188946112512,Directed,13736
852146932982173698,796180188946112512,Directed,13741
3009039605,796180188946112512,Directed,13762
377088447,796180188946112512,Directed,13767
159045435,796180188946112512,Directed,13777
601861489,796180188946112512,Directed,13779
3020521109,796180188946112512,Directed,13783
763366951229988864,796180188946112512,Directed,13785
1481246006,796180188946112512,Directed,13789
45061349,796180188946112512,Directed,13794
939641458608558080,796180188946112512,Directed,13804
34286224,796180188946112512,Directed,13810
59939842,796180188946112512,Directed,13827
2935262518,796180188946112512,Directed,13829
755175720633139200,796180188946112512,Directed,13840
286319127,796180188946112512,Directed,13856
1668523670,796180188946112512,Directed,13858
746112824535982080,796180188946112512,Directed,13859
368370686,796180188946112512,Directed,13876
821108243162341376,796180188946112512,Directed,13879
597573130,796180188946112512,Directed,13881
69019025,796180188946112512,Directed,13891
63615865,796180188946112512,Directed,13896
333102545,796180188946112512,Directed,13904
61046593,796180188946112512,Directed,13905
834853698824237056,796180188946112512,Directed,13906
1658326021,796180188946112512,Directed,13915
101537126,796180188946112512,Directed,13923
253600293,796180188946112512,Directed,13940
38898500,796180188946112512,Directed,13943
74568493,796180188946112512,Directed,13946
57782566,796180188946112512,Directed,13955
2448830465,796180188946112512,Directed,13961
737054059421683712,796180188946112512,Directed,13964
2887472457,796180188946112512,Directed,13976
2379414209,796180188946112512,Directed,13978
85348511,796180188946112512,Directed,13980
925389973,796180188946112512,Directed,13983
4819339641,796180188946112512,Directed,13986
536838217,796180188946112512,Directed,13988
718882501847040002,796180188946112512,Directed,13991
37316428,796180188946112512,Directed,13992
366678649,796180188946112512,Directed,13997
771353030612619265,796180188946112512,Directed,14014
334327003,796180188946112512,Directed,14015
951082898546921472,796180188946112512,Directed,14023
829074202871357441,796180188946112512,Directed,14024
799512161177452544,796180188946112512,Directed,14027
295595310,796180188946112512,Directed,14028
1357537712,796180188946112512,Directed,14032
49982798,796180188946112512,Directed,14035
560023038,796180188946112512,Directed,14048
62338506,796180188946112512,Directed,14054
58328695,796180188946112512,Directed,14067
765582163886665728,796180188946112512,Directed,14078
747552715774005248,796180188946112512,Directed,14095
413447673,796180188946112512,Directed,14097
333064143,796180188946112512,Directed,14104
2885517157,796180188946112512,Directed,14117
4813601152,796180188946112512,Directed,14122
420976814,796180188946112512,Directed,14123
1608316452,796180188946112512,Directed,14140
54172293,796180188946112512,Directed,14152
3898948216,796180188946112512,Directed,14157
200298697,796180188946112512,Directed,14161
62931123,796180188946112512,Directed,14191
950275900570038272,796180188946112512,Directed,14203
2377479038,796180188946112512,Directed,14207
359569903,796180188946112512,Directed,14209
314236699,796180188946112512,Directed,14213
3012732394,796180188946112512,Directed,14215
479570989,796180188946112512,Directed,14225
113977656,796180188946112512,Directed,14229
169574699,796180188946112512,Directed,14236
156073922,796180188946112512,Directed,14237
158451670,796180188946112512,Directed,14249
795372855479455745,796180188946112512,Directed,14250
1037974070,796180188946112512,Directed,14255
14987956,796180188946112512,Directed,14264
52746173,796180188946112512,Directed,14270
404174481,796180188946112512,Directed,14279
55053086,796180188946112512,Directed,14283
1463566670,796180188946112512,Directed,14287
723934690172911616,796180188946112512,Directed,14292
946441457229074432,796180188946112512,Directed,14294
871709211830386689,796180188946112512,Directed,14295
4872446481,796180188946112512,Directed,14307
1529264076,796180188946112512,Directed,14308
927578655706025984,796180188946112512,Directed,14309
288611080,796180188946112512,Directed,14313
452444100,796180188946112512,Directed,14315
486591357,796180188946112512,Directed,14316
208737351,796180188946112512,Directed,14319
461993256,796180188946112512,Directed,14337
45179391,796180188946112512,Directed,14342
155691799,796180188946112512,Directed,14347
922201003965009920,796180188946112512,Directed,14353
1011367170,796180188946112512,Directed,14443
440474016,796180188946112512,Directed,14664
4290706468,796180188946112512,Directed,14669
